image_id,type,xmin,xmax,ymin,ymax
lesion_533,lesion,-1,1,9,11
lesion_533,lesion,12,17,9,14
lesion_533,lesion,18,22,12,17
lesion_534,lesion,-1,3,7,12
lesion_534,lesion,10,17,9,16
lesion_534,lesion,18,23,12,17
lesion_535,lesion,-1,3,7,12
lesion_535,lesion,10,15,11,16
lesion_535,lesion,18,22,12,17
lesion_536,lesion,-1,2,7,12
lesion_536,lesion,10,16,12,16
lesion_536,lesion,19,22,13,16
lesion_537,lesion,13,18,13,18
lesion_538,lesion,13,18,13,18
lesion_539,lesion,13,18,13,18
lesion_540,lesion,11,15,23,27
lesion_540,lesion,14,16,26,28
lesion_541,lesion,11,17,22,29
lesion_542,lesion,10,18,21,30
lesion_543,lesion,9,18,21,30
lesion_544,lesion,9,18,21,30
lesion_545,lesion,9,17,21,30
lesion_546,lesion,7,11,14,18
lesion_546,lesion,9,16,21,30
lesion_547,lesion,6,12,13,18
lesion_547,lesion,12,15,19,22
lesion_547,lesion,8,15,21,29
lesion_548,lesion,6,12,13,19
lesion_548,lesion,0,2,18,20
lesion_548,lesion,9,16,18,28
lesion_548,lesion,-1,3,21,25
lesion_549,lesion,7,11,13,18
lesion_549,lesion,-1,7,17,25
lesion_549,lesion,11,16,18,24
lesion_549,lesion,10,13,24,27
lesion_550,lesion,-1,7,17,25
lesion_550,lesion,11,16,19,24
lesion_551,lesion,10,14,14,19
lesion_551,lesion,-1,7,17,22
lesion_551,lesion,12,14,20,22
lesion_552,lesion,9,15,14,19
lesion_552,lesion,4,6,19,21
lesion_553,lesion,10,17,13,19
lesion_554,lesion,12,17,11,18
lesion_555,lesion,12,18,10,18
lesion_556,lesion,10,17,10,18
lesion_557,lesion,9,15,10,15
lesion_558,lesion,9,15,9,15
lesion_559,lesion,10,15,9,14
lesion_560,lesion,9,14,5,10
lesion_561,lesion,9,14,5,10
lesion_562,lesion,9,13,6,9
lesion_563,lesion,13,17,13,18
lesion_564,lesion,13,18,13,18
lesion_565,lesion,12,18,13,18
lesion_566,lesion,13,17,13,17
lesion_567,lesion,12,21,24,30
lesion_568,lesion,12,21,24,30
lesion_569,lesion,12,20,24,30
lesion_570,lesion,10,14,17,21
lesion_570,lesion,12,19,24,30
lesion_571,lesion,9,15,16,21
lesion_571,lesion,15,18,22,25
lesion_571,lesion,11,18,24,30
lesion_571,lesion,-1,1,28,30
lesion_572,lesion,9,15,16,22
lesion_572,lesion,3,5,21,23
lesion_572,lesion,12,19,21,30
lesion_572,lesion,2,6,24,28
lesion_572,lesion,-1,1,27,30
lesion_573,lesion,10,14,16,21
lesion_573,lesion,2,10,20,28
lesion_573,lesion,14,19,21,27
lesion_573,lesion,-1,1,27,30
lesion_573,lesion,13,16,27,30
lesion_574,lesion,2,10,20,28
lesion_574,lesion,14,19,22,27
lesion_575,lesion,13,17,17,22
lesion_575,lesion,2,10,20,25
lesion_575,lesion,15,17,23,25
lesion_576,lesion,12,18,17,22
lesion_576,lesion,7,9,22,24
lesion_577,lesion,13,20,16,22
lesion_578,lesion,15,20,14,21
lesion_579,lesion,15,21,13,21
lesion_580,lesion,13,20,13,21
lesion_581,lesion,12,18,13,18
lesion_582,lesion,12,18,12,18
lesion_583,lesion,13,18,12,17
lesion_584,lesion,12,17,8,13
lesion_585,lesion,12,17,8,13
lesion_586,lesion,12,16,9,12
lesion_587,lesion,13,17,11,20
lesion_588,lesion,13,18,11,20
lesion_589,lesion,13,18,10,19
lesion_590,lesion,13,17,11,15
lesion_591,lesion,-1,4,4,9
lesion_592,lesion,-1,5,4,9
lesion_593,lesion,-1,5,3,9
lesion_594,lesion,-1,4,4,9
lesion_595,lesion,-1,4,4,9
lesion_596,lesion,-1,5,3,9
lesion_597,lesion,-1,5,3,8
lesion_598,lesion,0,4,4,8
lesion_599,lesion,2,7,9,14
lesion_600,lesion,1,8,9,14
lesion_601,lesion,2,7,9,14
lesion_602,lesion,13,17,13,17
lesion_603,lesion,13,18,13,18
lesion_604,lesion,13,18,13,17
lesion_605,lesion,25,30,11,16
lesion_606,lesion,24,30,11,16
lesion_607,lesion,25,30,11,16
lesion_608,lesion,5,8,12,16
lesion_609,lesion,4,8,11,17
lesion_610,lesion,3,8,11,16
lesion_611,lesion,4,7,12,16
lesion_612,lesion,3,7,12,16
lesion_613,lesion,2,8,11,17
lesion_614,lesion,11,15,21,26
lesion_614,lesion,3,11,25,30
lesion_614,lesion,15,20,26,30
lesion_615,lesion,3,11,25,30
lesion_615,lesion,15,20,27,30
lesion_616,lesion,14,18,22,27
lesion_616,lesion,3,11,25,30
lesion_616,lesion,16,18,28,30
lesion_617,lesion,13,19,22,27
lesion_617,lesion,8,10,27,29
lesion_618,lesion,14,21,21,27
lesion_619,lesion,16,21,19,26
lesion_620,lesion,16,22,18,26
lesion_621,lesion,14,21,18,26
lesion_622,lesion,13,19,18,23
lesion_623,lesion,13,19,17,23
lesion_624,lesion,14,19,17,22
lesion_625,lesion,13,18,13,18
lesion_626,lesion,13,18,13,18
lesion_627,lesion,13,17,14,17
lesion_628,lesion,28,30,11,13
lesion_628,lesion,25,29,18,22
lesion_629,lesion,28,30,10,14
lesion_629,lesion,25,30,17,22
lesion_630,lesion,28,30,11,14
lesion_630,lesion,25,30,17,22
lesion_631,lesion,26,29,18,21
lesion_632,lesion,26,30,20,29
lesion_633,lesion,26,30,20,29
lesion_634,lesion,26,30,19,28
lesion_635,lesion,26,30,20,24
lesion_636,lesion,12,17,13,18
lesion_637,lesion,12,18,13,18
lesion_638,lesion,11,18,12,18
lesion_639,lesion,12,17,13,18
lesion_640,lesion,12,17,13,18
lesion_641,lesion,12,18,12,18
lesion_642,lesion,12,18,12,17
lesion_643,lesion,13,17,13,17
lesion_644,lesion,2,6,12,16
lesion_644,lesion,14,16,14,16
lesion_644,lesion,-1,3,20,24
lesion_645,lesion,2,6,12,16
lesion_645,lesion,-1,4,19,24
lesion_646,lesion,2,6,13,16
lesion_646,lesion,-1,4,19,24
lesion_647,lesion,0,3,20,23
lesion_648,lesion,0,4,15,19
lesion_649,lesion,0,5,15,20
lesion_650,lesion,0,5,15,19
lesion_651,lesion,12,17,13,18
lesion_652,lesion,11,18,13,18
lesion_653,lesion,12,17,13,18
lesion_654,lesion,8,12,13,17
lesion_655,lesion,12,17,13,17
lesion_656,lesion,12,18,13,17
lesion_657,lesion,13,18,13,17
lesion_658,lesion,26,30,20,29
lesion_659,lesion,26,30,20,29
lesion_660,lesion,26,30,19,28
lesion_661,lesion,26,30,20,24
lesion_662,lesion,12,17,13,18
lesion_663,lesion,12,18,13,18
lesion_664,lesion,11,18,12,18
lesion_665,lesion,12,17,13,18
lesion_666,lesion,12,17,13,18
lesion_667,lesion,12,18,12,18
lesion_668,lesion,12,18,12,17
lesion_669,lesion,13,17,13,17
lesion_670,lesion,2,6,12,16
lesion_670,lesion,14,16,14,16
lesion_670,lesion,-1,3,20,24
lesion_671,lesion,2,6,12,16
lesion_671,lesion,-1,4,19,24
lesion_672,lesion,2,6,13,16
lesion_672,lesion,-1,4,19,24
lesion_673,lesion,0,3,20,23
lesion_674,lesion,22,26,14,18
lesion_675,lesion,22,27,14,19
lesion_676,lesion,22,27,14,18
lesion_677,lesion,14,17,13,17
lesion_678,lesion,13,17,12,18
lesion_679,lesion,12,17,12,17
lesion_680,lesion,13,16,13,17
lesion_681,lesion,12,16,13,17
lesion_682,lesion,11,17,12,18
lesion_683,lesion,11,17,11,18
lesion_684,lesion,4,8,12,16
lesion_684,lesion,11,16,12,18
lesion_685,lesion,3,9,11,17
lesion_685,lesion,11,15,12,16
lesion_686,lesion,4,9,11,17
lesion_687,lesion,-1,4,20,25
lesion_688,lesion,-1,3,16,21
lesion_689,lesion,-1,3,16,21
lesion_689,lesion,25,27,16,18
lesion_690,lesion,23,28,14,19
lesion_690,lesion,-1,2,17,20
lesion_691,lesion,23,29,14,19
lesion_692,lesion,22,29,13,19
lesion_693,lesion,23,28,14,19
lesion_694,lesion,23,28,14,19
lesion_695,lesion,23,29,13,19
lesion_696,lesion,23,29,13,18
lesion_697,lesion,24,28,14,18
lesion_698,lesion,13,17,13,17
lesion_698,lesion,25,27,15,17
lesion_698,lesion,10,14,21,25
lesion_699,lesion,13,17,13,17
lesion_699,lesion,10,15,20,25
lesion_700,lesion,13,17,14,17
lesion_700,lesion,10,15,20,25
lesion_701,lesion,11,14,21,24
lesion_702,lesion,2,7,12,17
lesion_703,lesion,1,6,8,13
lesion_704,lesion,1,6,8,13
lesion_704,lesion,28,30,8,10
lesion_705,lesion,26,30,6,11
lesion_705,lesion,1,5,9,12
lesion_706,lesion,26,30,6,11
lesion_707,lesion,25,30,5,11
lesion_708,lesion,26,30,6,11
lesion_709,lesion,26,30,6,11
lesion_710,lesion,26,30,5,11
lesion_711,lesion,26,30,5,10
lesion_712,lesion,27,30,6,10
lesion_713,lesion,16,20,5,9
lesion_713,lesion,28,30,7,9
lesion_713,lesion,13,17,13,17
lesion_714,lesion,16,20,5,9
lesion_714,lesion,13,18,12,17
lesion_715,lesion,16,20,6,9
lesion_715,lesion,13,18,12,17
lesion_716,lesion,14,17,13,16
lesion_717,lesion,23,28,14,19
lesion_718,lesion,23,28,14,18
lesion_719,lesion,15,18,13,17
lesion_720,lesion,14,18,12,18
lesion_721,lesion,13,18,12,17
lesion_722,lesion,14,17,13,17
lesion_723,lesion,13,17,13,17
lesion_724,lesion,12,18,12,18
lesion_725,lesion,12,18,11,18
lesion_726,lesion,5,9,12,16
lesion_726,lesion,12,17,12,18
lesion_727,lesion,4,10,11,17
lesion_727,lesion,12,16,12,16
lesion_728,lesion,5,10,11,17
lesion_729,lesion,23,26,14,18
lesion_730,lesion,22,26,13,19
lesion_731,lesion,21,26,13,18
lesion_732,lesion,22,25,14,18
lesion_733,lesion,21,25,14,18
lesion_734,lesion,20,26,13,19
lesion_735,lesion,20,26,12,19
lesion_736,lesion,13,17,13,17
lesion_736,lesion,20,25,13,19
lesion_737,lesion,12,18,12,18
lesion_737,lesion,20,24,13,17
lesion_738,lesion,13,18,12,18
lesion_739,lesion,13,17,13,17
lesion_740,lesion,12,17,12,17
lesion_741,lesion,13,17,13,16
lesion_742,lesion,12,17,13,17
lesion_743,lesion,12,17,13,18
lesion_744,lesion,13,17,13,17
lesion_745,lesion,13,18,13,16
lesion_746,lesion,13,18,12,17
lesion_747,lesion,13,18,13,17
lesion_748,lesion,14,17,13,16
lesion_749,lesion,20,24,9,13
lesion_749,lesion,13,17,12,17
lesion_750,lesion,20,25,9,13
lesion_750,lesion,13,17,12,17
lesion_751,lesion,19,25,9,13
lesion_751,lesion,13,17,13,16
lesion_752,lesion,19,25,9,13
lesion_753,lesion,20,23,9,13
lesion_754,lesion,13,17,13,17
lesion_755,lesion,13,18,13,18
lesion_756,lesion,13,18,13,18
lesion_757,lesion,13,17,14,17
lesion_758,lesion,7,10,17,20
lesion_759,lesion,13,17,13,17
lesion_759,lesion,6,10,16,21
lesion_760,lesion,13,18,13,17
lesion_760,lesion,6,10,16,21
lesion_761,lesion,12,18,13,17
lesion_761,lesion,6,10,17,20
lesion_762,lesion,12,18,13,17
lesion_763,lesion,13,16,13,17
lesion_764,lesion,13,17,13,18
lesion_765,lesion,12,17,13,18
lesion_766,lesion,13,17,13,18
lesion_767,lesion,13,17,11,17
lesion_768,lesion,13,18,11,18
lesion_769,lesion,7,13,8,14
lesion_769,lesion,13,18,12,18
lesion_770,lesion,7,14,8,14
lesion_770,lesion,13,17,12,17
lesion_771,lesion,8,13,8,14
lesion_772,lesion,8,13,9,13
lesion_773,lesion,17,21,15,21
lesion_774,lesion,17,22,15,22
lesion_775,lesion,11,17,12,18
lesion_775,lesion,17,22,16,22
lesion_776,lesion,11,18,12,18
lesion_776,lesion,17,21,16,21
lesion_777,lesion,12,17,12,18
lesion_778,lesion,12,17,13,17
lesion_779,lesion,12,19,12,18
lesion_780,lesion,12,19,12,18
lesion_781,lesion,12,19,11,18
lesion_782,lesion,12,19,12,18
lesion_783,lesion,13,18,13,17
lesion_784,lesion,13,17,13,16
lesion_785,lesion,12,18,12,18
lesion_786,lesion,11,18,11,18
lesion_787,lesion,11,19,11,18
lesion_788,lesion,11,18,11,18
lesion_789,lesion,11,19,12,17
lesion_790,lesion,12,19,12,17
lesion_791,lesion,13,18,13,16
lesion_792,lesion,17,21,10,13
lesion_793,lesion,17,23,9,14
lesion_794,lesion,17,23,8,14
lesion_795,lesion,17,23,9,13
lesion_796,lesion,12,17,13,17
lesion_797,lesion,12,18,13,17
lesion_798,lesion,12,18,13,17
lesion_799,lesion,13,17,13,17
lesion_800,lesion,23,30,7,12
lesion_801,lesion,23,30,7,13
lesion_802,lesion,23,30,7,12
lesion_803,lesion,26,30,8,11
lesion_804,lesion,12,16,14,17
lesion_805,lesion,12,18,13,18
lesion_806,lesion,12,18,12,18
lesion_807,lesion,12,18,13,17
lesion_808,lesion,-1,4,18,22
lesion_809,lesion,-1,5,18,22
lesion_810,lesion,-1,5,18,22
lesion_811,lesion,0,4,18,22
lesion_812,lesion,10,18,12,17
lesion_813,lesion,10,19,12,18
lesion_814,lesion,10,19,12,17
lesion_815,lesion,13,19,13,16
lesion_816,lesion,13,17,13,17
lesion_817,lesion,12,18,13,18
lesion_818,lesion,12,18,12,18
lesion_819,lesion,12,17,13,18
lesion_820,lesion,13,17,14,17
lesion_821,lesion,13,17,14,17
lesion_822,lesion,13,17,13,17
lesion_823,lesion,12,17,13,18
lesion_824,lesion,12,17,13,18
lesion_825,lesion,13,16,13,17
lesion_826,lesion,12,17,13,17
lesion_827,lesion,12,17,13,17
lesion_828,lesion,13,16,13,17
lesion_829,lesion,12,17,13,17
lesion_830,lesion,12,17,12,17
lesion_831,lesion,12,17,13,17
lesion_832,lesion,13,17,13,17
lesion_833,lesion,25,28,17,21
lesion_834,lesion,24,29,16,22
lesion_834,lesion,19,23,18,22
lesion_835,lesion,18,23,17,22
lesion_835,lesion,25,29,17,21
lesion_836,lesion,19,24,17,22
lesion_836,lesion,26,28,18,20
lesion_837,lesion,19,24,17,21
lesion_838,lesion,20,24,17,21
lesion_839,lesion,0,5,9,13
lesion_840,lesion,0,5,8,13
lesion_841,lesion,0,5,9,13
lesion_842,lesion,1,5,9,13
lesion_843,lesion,13,16,13,17
lesion_844,lesion,12,17,12,18
lesion_844,lesion,7,11,14,18
lesion_845,lesion,6,11,13,18
lesion_845,lesion,13,17,13,17
lesion_846,lesion,7,12,13,18
lesion_846,lesion,14,16,14,16
lesion_847,lesion,7,12,13,17
lesion_848,lesion,8,12,13,17
lesion_849,lesion,6,11,9,13
lesion_850,lesion,6,11,8,13
lesion_851,lesion,6,11,9,13
lesion_852,lesion,7,11,9,13
lesion_853,lesion,19,22,13,17
lesion_854,lesion,18,23,12,18
lesion_854,lesion,13,17,14,18
lesion_855,lesion,12,17,13,18
lesion_855,lesion,19,23,13,17
lesion_856,lesion,13,18,13,18
lesion_856,lesion,20,22,14,16
lesion_857,lesion,13,18,13,17
lesion_858,lesion,14,18,13,17
lesion_859,lesion,13,18,13,18
lesion_860,lesion,12,18,12,18
lesion_861,lesion,13,18,11,18
lesion_862,lesion,13,17,11,16
lesion_863,lesion,12,16,12,16
lesion_864,lesion,13,17,12,16
lesion_865,lesion,12,18,12,18
lesion_866,lesion,12,19,12,19
lesion_867,lesion,12,18,11,18
lesion_868,lesion,12,18,11,16
lesion_869,lesion,13,16,12,15
lesion_870,lesion,13,16,13,16
lesion_871,lesion,12,17,12,17
lesion_872,lesion,12,17,12,17
lesion_873,lesion,12,17,12,17
lesion_874,lesion,13,16,13,16
lesion_875,lesion,12,17,13,17
lesion_876,lesion,12,18,12,18
lesion_877,lesion,12,19,11,18
lesion_877,lesion,16,20,24,27
lesion_878,lesion,13,18,11,18
lesion_878,lesion,4,8,23,26
lesion_878,lesion,16,21,23,28
lesion_879,lesion,13,15,11,13
lesion_879,lesion,14,17,14,17
lesion_879,lesion,3,9,22,27
lesion_879,lesion,16,21,23,28
lesion_880,lesion,3,9,22,28
lesion_880,lesion,17,20,23,26
lesion_881,lesion,4,9,22,27
lesion_882,lesion,5,9,23,27
lesion_883,lesion,5,9,23,27
lesion_884,lesion,5,9,23,27
lesion_885,lesion,9,14,3,7
lesion_886,lesion,9,15,2,8
lesion_887,lesion,9,16,1,8
lesion_887,lesion,13,17,14,17
lesion_888,lesion,10,15,1,8
lesion_888,lesion,1,5,13,16
lesion_888,lesion,13,18,13,18
lesion_889,lesion,10,12,1,3
lesion_889,lesion,11,14,4,7
lesion_889,lesion,0,6,12,17
lesion_889,lesion,13,18,13,18
lesion_890,lesion,0,6,12,18
lesion_890,lesion,14,17,13,16
lesion_891,lesion,1,6,12,17
lesion_892,lesion,2,6,13,17
lesion_893,lesion,2,6,13,17
lesion_894,lesion,2,6,13,17
lesion_895,lesion,21,26,3,7
lesion_896,lesion,21,27,2,8
lesion_897,lesion,21,28,1,8
lesion_897,lesion,25,29,14,17
lesion_898,lesion,22,27,1,8
lesion_898,lesion,13,17,13,16
lesion_898,lesion,25,30,13,18
lesion_899,lesion,22,24,1,3
lesion_899,lesion,23,26,4,7
lesion_899,lesion,12,18,12,17
lesion_899,lesion,25,30,13,18
lesion_900,lesion,12,18,12,18
lesion_900,lesion,26,29,13,16
lesion_901,lesion,5,9,9,14
lesion_901,lesion,13,18,12,17
lesion_902,lesion,4,9,9,14
lesion_902,lesion,14,18,13,17
lesion_903,lesion,5,9,9,14
lesion_903,lesion,14,18,13,17
lesion_904,lesion,14,18,13,17
lesion_905,lesion,21,25,16,19
lesion_906,lesion,20,26,15,20
lesion_907,lesion,20,26,15,21
lesion_908,lesion,13,17,12,17
lesion_908,lesion,21,26,15,20
lesion_909,lesion,12,17,12,17
lesion_909,lesion,22,26,16,20
lesion_910,lesion,13,17,12,17
lesion_910,lesion,22,26,16,20
lesion_911,lesion,22,26,16,20
lesion_912,lesion,23,28,3,7
lesion_913,lesion,23,29,2,8
lesion_914,lesion,23,30,1,8
lesion_914,lesion,27,30,14,17
lesion_915,lesion,24,29,1,8
lesion_915,lesion,15,19,13,16
lesion_915,lesion,27,30,13,18
lesion_916,lesion,24,26,1,3
lesion_916,lesion,25,28,4,7
lesion_916,lesion,14,20,12,17
lesion_916,lesion,27,30,13,18
lesion_917,lesion,14,20,12,18
lesion_917,lesion,28,30,13,16
lesion_918,lesion,7,11,9,14
lesion_918,lesion,15,20,12,17
lesion_919,lesion,6,11,9,14
lesion_919,lesion,16,20,13,17
lesion_920,lesion,7,11,9,14
lesion_920,lesion,16,20,13,17
lesion_921,lesion,16,20,13,17
lesion_922,lesion,13,17,13,17
lesion_923,lesion,13,18,12,17
lesion_924,lesion,13,17,13,17
lesion_925,lesion,3,7,15,19
lesion_926,lesion,2,8,15,20
lesion_927,lesion,3,7,15,20
lesion_928,lesion,4,7,16,19
lesion_929,lesion,14,18,20,24
lesion_930,lesion,13,17,13,17
lesion_931,lesion,12,18,13,18
lesion_932,lesion,13,17,13,18
lesion_933,lesion,14,17,14,17
lesion_934,lesion,24,28,18,22
lesion_935,lesion,24,29,18,23
lesion_936,lesion,24,28,18,22
lesion_937,lesion,3,8,10,14
lesion_937,lesion,26,30,18,22
lesion_938,lesion,2,8,10,15
lesion_938,lesion,25,30,18,22
lesion_939,lesion,2,8,10,15
lesion_939,lesion,26,30,18,22
lesion_940,lesion,13,18,13,17
lesion_940,lesion,28,30,13,16
lesion_941,lesion,12,19,12,18
lesion_941,lesion,28,30,13,17
lesion_941,lesion,12,16,25,28
lesion_942,lesion,12,19,12,18
lesion_942,lesion,28,30,13,17
lesion_942,lesion,11,17,24,28
lesion_943,lesion,12,18,12,18
lesion_943,lesion,12,18,23,30
lesion_944,lesion,13,17,14,17
lesion_944,lesion,12,18,23,30
lesion_945,lesion,20,22,18,20
lesion_945,lesion,8,12,19,21
lesion_945,lesion,13,17,24,30
lesion_946,lesion,18,24,17,22
lesion_946,lesion,7,12,18,22
lesion_946,lesion,13,17,25,30
lesion_947,lesion,18,24,16,22
lesion_947,lesion,7,12,18,22
lesion_948,lesion,18,24,16,22
lesion_948,lesion,7,10,19,22
lesion_949,lesion,19,23,17,20
lesion_950,lesion,12,15,26,29
lesion_951,lesion,11,16,25,30
lesion_952,lesion,11,16,24,30
lesion_953,lesion,11,16,25,30
lesion_954,lesion,11,19,12,16
lesion_955,lesion,10,20,12,18
lesion_956,lesion,10,21,12,18
lesion_956,lesion,-1,1,13,17
lesion_957,lesion,10,20,12,18
lesion_957,lesion,-1,1,13,17
lesion_958,lesion,11,20,12,18
lesion_959,lesion,12,16,13,17
lesion_960,lesion,0,6,17,22
lesion_960,lesion,15,17,20,22
lesion_961,lesion,0,6,16,22
lesion_961,lesion,14,18,18,23
lesion_962,lesion,0,6,16,22
lesion_962,lesion,14,19,18,24
lesion_963,lesion,1,5,17,20
lesion_963,lesion,14,18,18,23
lesion_964,lesion,21,26,18,22
lesion_965,lesion,21,26,17,22
lesion_966,lesion,21,26,17,22
lesion_967,lesion,22,25,18,21
lesion_968,lesion,9,17,13,17
lesion_969,lesion,8,18,13,19
lesion_970,lesion,8,19,13,19
lesion_971,lesion,8,18,13,19
lesion_972,lesion,9,18,13,19
lesion_973,lesion,10,14,14,18
lesion_974,lesion,-1,4,18,23
lesion_974,lesion,13,15,21,23
lesion_975,lesion,-1,4,17,23
lesion_975,lesion,12,16,19,24
lesion_976,lesion,-1,4,17,23
lesion_976,lesion,12,17,19,25
lesion_977,lesion,-1,3,18,21
lesion_977,lesion,12,16,19,24
lesion_978,lesion,19,24,19,23
lesion_979,lesion,19,24,18,23
lesion_980,lesion,19,24,18,23
lesion_981,lesion,20,23,19,22
lesion_982,lesion,13,18,1,5
lesion_982,lesion,28,30,1,4
lesion_983,lesion,12,19,0,6
lesion_983,lesion,28,30,1,5
lesion_983,lesion,12,16,13,16
lesion_984,lesion,12,19,0,6
lesion_984,lesion,28,30,1,5
lesion_984,lesion,11,17,12,16
lesion_985,lesion,12,18,0,6
lesion_985,lesion,12,18,11,19
lesion_986,lesion,13,17,2,5
lesion_986,lesion,12,18,11,20
lesion_987,lesion,20,22,6,8
lesion_987,lesion,8,12,7,9
lesion_987,lesion,13,17,12,20
lesion_988,lesion,18,24,5,10
lesion_988,lesion,7,12,6,10
lesion_988,lesion,13,17,13,18
lesion_989,lesion,18,24,4,10
lesion_989,lesion,7,12,6,10
lesion_990,lesion,18,24,4,10
lesion_990,lesion,7,10,7,10
lesion_991,lesion,19,23,5,8
lesion_992,lesion,12,15,14,17
lesion_993,lesion,11,16,13,18
lesion_994,lesion,11,16,12,18
lesion_995,lesion,11,16,13,18
lesion_996,lesion,2,6,8,12
lesion_997,lesion,1,7,8,13
lesion_998,lesion,2,6,8,13
lesion_999,lesion,3,6,9,12
lesion_1000,lesion,13,17,13,17
lesion_1001,lesion,13,18,13,18
lesion_1002,lesion,13,17,13,17
lesion_1003,lesion,23,28,10,15
lesion_1003,lesion,19,22,15,18
lesion_1004,lesion,23,28,10,16
lesion_1004,lesion,15,23,13,19
lesion_1005,lesion,22,28,9,15
lesion_1005,lesion,14,23,13,19
lesion_1006,lesion,23,27,10,15
lesion_1006,lesion,15,23,13,18
lesion_1007,lesion,19,24,8,12
lesion_1008,lesion,18,25,7,13
lesion_1008,lesion,18,22,20,23
lesion_1009,lesion,18,25,7,13
lesion_1009,lesion,17,23,19,23
lesion_1010,lesion,18,24,7,13
lesion_1010,lesion,18,24,18,26
lesion_1011,lesion,19,23,9,12
lesion_1011,lesion,18,24,18,27
lesion_1012,lesion,26,28,13,15
lesion_1012,lesion,14,18,14,16
lesion_1012,lesion,19,23,19,27
lesion_1013,lesion,24,30,12,17
lesion_1013,lesion,13,18,13,17
lesion_1013,lesion,19,23,20,25
lesion_1014,lesion,24,30,11,17
lesion_1014,lesion,13,18,13,17
lesion_1015,lesion,24,30,11,17
lesion_1015,lesion,13,16,14,17
lesion_1016,lesion,-1,3,11,16
lesion_1016,lesion,25,29,12,15
lesion_1017,lesion,-1,3,11,17
lesion_1017,lesion,18,21,21,24
lesion_1018,lesion,-1,3,10,16
lesion_1018,lesion,17,22,20,25
lesion_1019,lesion,-1,2,11,16
lesion_1019,lesion,17,22,19,25
lesion_1020,lesion,-1,1,13,15
lesion_1020,lesion,17,22,20,25
lesion_1021,lesion,23,30,8,12
lesion_1021,lesion,8,10,10,12
lesion_1022,lesion,22,30,8,14
lesion_1022,lesion,7,12,9,13
lesion_1023,lesion,6,13,8,14
lesion_1023,lesion,22,30,8,14
lesion_1023,lesion,6,10,21,24
lesion_1024,lesion,6,13,8,14
lesion_1024,lesion,22,30,8,14
lesion_1024,lesion,5,11,20,24
lesion_1025,lesion,6,12,8,14
lesion_1025,lesion,23,30,8,14
lesion_1025,lesion,6,12,19,27
lesion_1026,lesion,24,28,9,13
lesion_1026,lesion,7,11,10,13
lesion_1026,lesion,6,12,19,28
lesion_1027,lesion,14,16,14,16
lesion_1027,lesion,2,6,15,17
lesion_1027,lesion,7,11,20,28
lesion_1028,lesion,12,18,13,18
lesion_1028,lesion,1,6,14,18
lesion_1028,lesion,27,29,16,18
lesion_1028,lesion,7,11,21,26
lesion_1029,lesion,12,18,12,18
lesion_1029,lesion,1,6,14,18
lesion_1029,lesion,26,30,14,19
lesion_1030,lesion,12,18,12,18
lesion_1030,lesion,26,30,14,20
lesion_1030,lesion,1,4,15,18
lesion_1031,lesion,13,17,13,16
lesion_1031,lesion,26,30,14,19
lesion_1032,lesion,6,9,22,25
lesion_1033,lesion,5,10,21,26
lesion_1034,lesion,5,10,20,26
lesion_1035,lesion,5,10,21,26
lesion_1036,lesion,10,18,6,10
lesion_1037,lesion,9,19,6,12
lesion_1038,lesion,9,20,6,12
lesion_1039,lesion,9,19,6,12
lesion_1040,lesion,10,19,6,12
lesion_1041,lesion,11,15,7,11
lesion_1042,lesion,-1,5,11,16
lesion_1042,lesion,14,16,14,16
lesion_1043,lesion,-1,5,10,16
lesion_1043,lesion,13,17,12,17
lesion_1044,lesion,-1,5,10,16
lesion_1044,lesion,13,18,12,18
lesion_1045,lesion,0,4,11,14
lesion_1045,lesion,13,17,12,17
lesion_1046,lesion,20,25,12,16
lesion_1047,lesion,20,25,11,16
lesion_1048,lesion,20,25,11,16
lesion_1049,lesion,21,24,12,15
lesion_1050,lesion,16,20,7,13
lesion_1051,lesion,16,21,6,13
lesion_1051,lesion,11,13,12,14
lesion_1052,lesion,15,21,6,14
lesion_1052,lesion,10,15,11,15
lesion_1053,lesion,16,21,6,13
lesion_1053,lesion,10,15,10,15
lesion_1054,lesion,16,21,6,12
lesion_1054,lesion,10,15,11,15
lesion_1055,lesion,16,20,6,10
lesion_1055,lesion,12,14,12,14
lesion_1056,lesion,3,7,15,19
lesion_1057,lesion,28,30,14,18
lesion_1057,lesion,3,8,15,20
lesion_1058,lesion,28,30,14,18
lesion_1058,lesion,3,7,15,19
lesion_1059,lesion,13,18,12,17
lesion_1059,lesion,9,12,17,20
lesion_1060,lesion,13,18,12,18
lesion_1060,lesion,5,13,15,21
lesion_1061,lesion,12,18,11,17
lesion_1061,lesion,4,13,15,21
lesion_1062,lesion,13,17,12,17
lesion_1062,lesion,5,13,15,20
lesion_1063,lesion,23,27,16,20
lesion_1064,lesion,22,28,16,21
lesion_1065,lesion,23,27,16,21
lesion_1066,lesion,24,27,17,20
lesion_1067,lesion,13,18,13,17
lesion_1068,lesion,12,18,13,18
